epoch;cosine_similarity;loss;root_mean_squared_error
288;0.9939267635345459;0.005183952394872904;0.07199966907501221
289;0.9935495257377625;0.005555394571274519;0.07453452050685883
290;0.9935438632965088;0.005575847811996937;0.07467159628868103
291;0.9934133291244507;0.005659101996570826;0.07522699981927872
292;0.9934242367744446;0.005523738916963339;0.07432185113430023
293;0.9941086173057556;0.0052581182681024075;0.07251287996768951
294;0.9938712120056152;0.005245058331638575;0.07242277264595032
295;0.9939860105514526;0.005238119047135115;0.0723748505115509
296;0.9937296509742737;0.005392112769186497;0.07343100756406784
297;0.9934940934181213;0.005524521227926016;0.07432711869478226
298;0.9934940934181213;0.005422505550086498;0.07363766431808472
299;0.9941827058792114;0.005176312755793333;0.07194659858942032
300;0.9926868081092834;0.0060272617265582085;0.07763543725013733
301;0.9941912889480591;0.00510557321831584;0.07145329564809799
302;0.9937782883644104;0.005263078026473522;0.0725470706820488
303;0.9942886233329773;0.00504364212974906;0.07101860642433167
304;0.9935258626937866;0.005473325029015541;0.07398192584514618
305;0.9931168556213379;0.005828185472637415;0.07634255290031433
306;0.9939832091331482;0.0052159009501338005;0.07222119718790054
307;0.9941282272338867;0.005072289612144232;0.07122001051902771
308;0.9938924312591553;0.00520720100030303;0.07216093689203262
309;0.9938326478004456;0.0051214187406003475;0.07156408578157425
310;0.9942852854728699;0.004913615062832832;0.0700971856713295
311;0.9938884377479553;0.005153920501470566;0.07179080694913864
312;0.9938972592353821;0.005144626367837191;0.07172604650259018
313;0.9936159253120422;0.005304231774061918;0.07283016294240952
314;0.9943971633911133;0.004775574430823326;0.06910552829504013
315;0.9939383268356323;0.005152167286723852;0.07177859544754028
316;0.9940466284751892;0.005032621789723635;0.07094097137451172
317;0.9940021634101868;0.00529452133923769;0.07276345789432526
318;0.9936788082122803;0.005347997881472111;0.07313000410795212
319;0.9943675398826599;0.004950108006596565;0.07035700231790543
320;0.9937342405319214;0.0052599781192839146;0.07252570241689682
321;0.9935989379882812;0.005262036342173815;0.07253989577293396
322;0.9942745566368103;0.004973414354026318;0.07052243500947952
323;0.9930883646011353;0.005688634235411882;0.07542302459478378
324;0.9945136904716492;0.00487406924366951;0.069814532995224
325;0.9942184686660767;0.00496563920751214;0.07046728581190109
326;0.9940465092658997;0.005015885923057795;0.07082290947437286
327;0.9942044615745544;0.004877988714724779;0.06984259933233261
328;0.9942710399627686;0.004991479218006134;0.07065039873123169
329;0.9942379593849182;0.004743035417050123;0.0688696950674057
330;0.9934525489807129;0.0053364890627563;0.07305127382278442
331;0.9938034415245056;0.005283880978822708;0.07269030064344406
332;0.9937125444412231;0.005302669946104288;0.07281943410634995
333;0.9939835667610168;0.005112568382173777;0.07150222361087799
334;0.9939232468605042;0.005061559844762087;0.07114463299512863
335;0.9933361411094666;0.005361868999898434;0.07322478294372559
336;0.9948042035102844;0.0047205775044858456;0.0687064602971077
337;0.9941889047622681;0.004891227465122938;0.0699373111128807
338;0.9944092631340027;0.004760455805808306;0.06899605691432953
339;0.9944612383842468;0.004812347237020731;0.06937108188867569
340;0.9939212203025818;0.004998708609491587;0.07070153951644897
341;0.9946026802062988;0.0046340785920619965;0.0680740624666214
342;0.9942223429679871;0.004868693184107542;0.0697760209441185
343;0.9946404695510864;0.004638166632503271;0.0681040808558464
344;0.9949281811714172;0.004447638522833586;0.06669061630964279
345;0.9945433735847473;0.00466680433601141;0.06831400841474533
346;0.994361937046051;0.0047612800262868404;0.06900202482938766
347;0.9942194223403931;0.004889644682407379;0.06992600113153458
348;0.994568943977356;0.004735412076115608;0.06881432980298996
349;0.9941656589508057;0.004955878481268883;0.0703979954123497
350;0.9945615530014038;0.004746925085783005;0.06889793276786804
351;0.9942395687103271;0.004925374872982502;0.07018101215362549
352;0.9945388436317444;0.004743718076497316;0.06887465715408325
353;0.9945112466812134;0.004562623333185911;0.06754719465970993
354;0.994752049446106;0.0045129344798624516;0.06717837601900101
355;0.9947745203971863;0.004497252870351076;0.06706156581640244
356;0.9949836730957031;0.0042882454581558704;0.06548468768596649
357;0.994692325592041;0.0046264599077403545;0.06801808625459671
358;0.9952833652496338;0.004294430837035179;0.0655319094657898
359;0.9946720600128174;0.0044359927996993065;0.06660325080156326
360;0.9948604106903076;0.004431122448295355;0.06656667590141296
361;0.9943886995315552;0.004682018421590328;0.06842527538537979
362;0.9944557547569275;0.004800268914550543;0.06928396970033646
363;0.9948272109031677;0.00446690060198307;0.06683487445116043
364;0.9949912428855896;0.0043137394823133945;0.06567905843257904
365;0.994232177734375;0.00492382887750864;0.07017000019550323
366;0.9948695302009583;0.00442056730389595;0.06648734211921692
367;0.9947856664657593;0.004474999383091927;0.06689543277025223
368;0.9947993755340576;0.004583830013871193;0.06770399212837219
369;0.9944307208061218;0.004575605038553476;0.06764321774244308
370;0.9949913620948792;0.004379243589937687;0.06617585569620132
371;0.9944624900817871;0.004597037099301815;0.06780145317316055
372;0.9948033094406128;0.004400583915412426;0.06633689999580383
373;0.9952616095542908;0.0040568457916378975;0.06369337439537048
374;0.9953345656394958;0.00418361509218812;0.06468086689710617
375;0.9942259788513184;0.004823340568691492;0.0694502666592598
376;0.994108259677887;0.004745755810290575;0.06888944655656815
377;0.9945072531700134;0.004597187507897615;0.06780257076025009
378;0.9950740337371826;0.004293329548090696;0.06552349776029587
379;0.9944669008255005;0.004670371767133474;0.06834011524915695
380;0.9941446781158447;0.004906616639345884;0.07004724442958832
381;0.9953545928001404;0.004103950224816799;0.06406208127737045
382;0.9950064420700073;0.004217073787003756;0.0649389997124672
383;0.9947041869163513;0.004352869000285864;0.06597626954317093
384;0.9947236776351929;0.004403855185955763;0.06636154651641846
385;0.9950517416000366;0.004259455017745495;0.0652645006775856
386;0.9950891137123108;0.004362543113529682;0.06604954600334167
387;0.9944608807563782;0.004774709232151508;0.06909926235675812
388;0.9950732588768005;0.004217308014631271;0.06494080275297165
389;0.994631290435791;0.004600517451763153;0.06782711297273636
390;0.9948785305023193;0.004414471331983805;0.06644149124622345
391;0.9953411817550659;0.00410638190805912;0.06408105045557022
392;0.9948778748512268;0.004302214365452528;0.06559126824140549
393;0.9943521022796631;0.004527380224317312;0.06728580594062805
394;0.9951074719429016;0.004159198142588139;0.06449184566736221
395;0.9950553178787231;0.004168380983173847;0.06456299126148224
396;0.9948700666427612;0.004499918315559626;0.06708142906427383
397;0.9946337342262268;0.004561949986964464;0.06754220277070999
398;0.9949588179588318;0.004310539923608303;0.0656547024846077
399;0.9942287802696228;0.004605437163263559;0.06786337494850159
400;0.9952700734138489;0.0040272800251841545;0.06346085667610168
401;0.994598388671875;0.00446850573644042;0.06684687733650208
402;0.9946181178092957;0.004429770167917013;0.06655652076005936
403;0.9951784610748291;0.004152464214712381;0.06443961709737778
404;0.9946908950805664;0.0043174149468541145;0.06570704281330109
405;0.9948984384536743;0.00428259139880538;0.06544151157140732
406;0.9954800605773926;0.003939696587622166;0.06276699900627136
407;0.9956745505332947;0.003842099104076624;0.06198466569185257
408;0.9952947497367859;0.003924286458641291;0.0626441240310669
409;0.9954594969749451;0.0038436620961874723;0.061997272074222565
410;0.9957667589187622;0.003773582400754094;0.06142949312925339
411;0.9951653480529785;0.004085484426468611;0.06391780078411102
412;0.9945604801177979;0.004455229267477989;0.0667475014925003
413;0.9952964186668396;0.004113784525543451;0.06413879245519638
414;0.9948800206184387;0.004304537549614906;0.06560897082090378
415;0.9944925904273987;0.004472929518669844;0.06687996536493301
416;0.9947949647903442;0.004302002489566803;0.06558965891599655
417;0.9957592487335205;0.003686697920784354;0.06071818992495537
418;0.9952448010444641;0.0040471856482326984;0.06361749768257141
419;0.995196521282196;0.0040454803965985775;0.06360407918691635
420;0.9951884746551514;0.0040171449072659016;0.06338094919919968
421;0.9949501156806946;0.004087809938937426;0.06393598765134811
422;0.995495617389679;0.003794628893956542;0.06160056218504906
423;0.9957323670387268;0.0037518376484513283;0.06125224381685257
424;0.9952162504196167;0.004010386299341917;0.0633276104927063
425;0.9951579570770264;0.003962538205087185;0.06294869631528854
426;0.9949749708175659;0.004052183125168085;0.0636567547917366
427;0.9953054189682007;0.003848182735964656;0.062033724039793015
428;0.9954473376274109;0.0038979051169008017;0.06243320554494858
429;0.9955490231513977;0.0038564810529351234;0.062100574374198914
430;0.9954668879508972;0.0037644105032086372;0.06135478988289833
431;0.9956615567207336;0.003712269477546215;0.06092839688062668
432;0.9958756566047668;0.0036238732282072306;0.06019861251115799
433;0.9956129789352417;0.003851903136819601;0.06206370145082474
434;0.9954530000686646;0.0038836668245494366;0.0623190701007843
435;0.9950058460235596;0.0040131486020982265;0.0633494183421135
436;0.9952725768089294;0.004042636137455702;0.06358172744512558
437;0.9955242872238159;0.0038731812965124846;0.06223488226532936
438;0.9958325624465942;0.003576284274458885;0.059802036732435226
439;0.9958521723747253;0.003576655173674226;0.059805143624544144
440;0.9957951307296753;0.003594163106754422;0.05995134636759758
441;0.9959361553192139;0.0035306622739881277;0.05941937863826752
442;0.9962229132652283;0.003297463757917285;0.05742354691028595
443;0.9955049157142639;0.003765158588066697;0.06136088818311691
444;0.9958563446998596;0.0034768590703606606;0.05896490067243576
445;0.9958783984184265;0.003556127194315195;0.059633273631334305
446;0.995300829410553;0.003903560806065798;0.06247848644852638
447;0.9957814812660217;0.0037050265818834305;0.06086892634630203
448;0.9956404566764832;0.0036962428130209446;0.06079673022031784
449;0.9952763319015503;0.003940659575164318;0.0627746656537056
450;0.9954630732536316;0.003759200219064951;0.061312317848205566
451;0.9955242872238159;0.0038116024807095528;0.06173818185925484
452;0.9951337575912476;0.00402948260307312;0.06347820162773132
453;0.9954724907875061;0.003749207127839327;0.061230771243572235
454;0.9953071475028992;0.003878783667460084;0.06227988004684448
455;0.9959333539009094;0.0035709920339286327;0.0597577802836895
456;0.9959051012992859;0.0034893949050456285;0.05907110497355461
457;0.9957865476608276;0.003637925023213029;0.06031521409749985
458;0.9949408173561096;0.0038871043361723423;0.06234664469957352
459;0.9958971738815308;0.0034738488029688597;0.0589393712580204
460;0.9959230422973633;0.0035031007137149572;0.05918700248003006
461;0.9956705570220947;0.0036909037735313177;0.060752805322408676
462;0.9955064058303833;0.003709883661940694;0.060908813029527664
463;0.9958949089050293;0.0035690057557076216;0.05974115803837776
464;0.9961282014846802;0.0033042575232684612;0.05748267099261284
465;0.9957090020179749;0.003630039980635047;0.06024981290102005
466;0.9957020282745361;0.003862899262458086;0.06215222552418709
467;0.9944950342178345;0.004298412706702948;0.06556227803230286
468;0.9956223964691162;0.0035542065743356943;0.059617165476083755
469;0.9956114888191223;0.0037102915812283754;0.06091216206550598
470;0.9954397082328796;0.0038806875236332417;0.06229516118764877
471;0.9963226914405823;0.0033082328736782074;0.05751723796129227
472;0.9962814450263977;0.003295241855084896;0.05740419402718544
473;0.9957428574562073;0.003558094147592783;0.059649765491485596
474;0.9949281811714172;0.004048745147883892;0.06362974643707275
475;0.9955253601074219;0.0036597091238945723;0.0604955330491066
476;0.9958584904670715;0.0035130863543599844;0.05927129462361336
477;0.9955768585205078;0.0035910671576857567;0.059925515204668045
478;0.995697021484375;0.003637265879660845;0.060309745371341705
479;0.995735764503479;0.0036343473475426435;0.0602855458855629
